,price
29609,6.05375
29610,6.05375
29611,6.05375
29612,5.869999999999999
29613,5.869999999999999
29614,5.869999999999999
29615,5.869999999999999
29616,6.0425
29617,6.0425
29618,6.0425
29619,6.0425
29620,6.23875
29621,6.23875
29622,6.23875
29623,6.23875
29624,6.25
29625,6.25
29626,6.25
29627,6.25
29628,6.254999999999999
29629,6.254999999999999
29630,6.254999999999999
29631,6.254999999999999
29632,7.588749999999999
29633,7.588749999999999
29634,7.588749999999999
29635,7.588749999999999
29636,7.86125
29637,7.86125
29638,7.86125
29639,7.86125
29640,6.5375
29641,6.5375
29642,6.5375
29643,6.5375
29644,5.945
29645,5.945
29646,5.945
29647,5.945
29648,5.4125
29649,5.4125
29650,5.4125
29651,5.4125
29652,5.151250000000001
29653,5.151250000000001
29654,5.151250000000001
29655,5.151250000000001
29656,4.7875
29657,4.7875
29658,4.7875
29659,4.7875
29660,4.62125
29661,4.62125
29662,4.62125
29663,4.62125
29664,4.46875
29665,4.46875
29666,4.46875
29667,4.46875
29668,4.28375
29669,4.28375
29670,4.28375
29671,4.28375
29672,4.22375
29673,4.22375
29674,4.22375
29675,4.22375
29676,4.30625
29677,4.30625
29678,4.30625
29679,4.30625
29680,4.7175
29681,4.7175
29682,4.7175
29683,4.7175
29684,5.703750000000001
29685,5.703750000000001
29686,5.703750000000001
29687,5.703750000000001
29688,6.9712499999999995
29689,6.9712499999999995
29690,6.9712499999999995
29691,6.9712499999999995
29692,7.22125
29693,7.22125
29694,7.22125
29695,7.22125
29696,7.115
29697,7.115
29698,7.115
29699,7.115
29700,7.1
29701,7.1
29702,7.1
29703,7.1
29704,7.055
29705,7.055
29706,7.055
29707,7.055
29708,6.8025
29709,6.8025
29710,6.8025
29711,6.8025
29712,6.975
29713,6.975
29714,6.975
29715,6.975
29716,7.16
29717,7.16
29718,7.16
29719,7.16
29720,7.17375
29721,7.17375
29722,7.17375
29723,7.17375
29724,7.588749999999999
29725,7.588749999999999
29726,7.588749999999999
29727,7.588749999999999
29728,9.51
29729,9.51
29730,9.51
29731,9.51
29732,10.89
29733,10.89
29734,10.89
29735,10.89
29736,8.125
29737,8.125
29738,8.125
29739,8.125
29740,6.80875
29741,6.80875
29742,6.80875
29743,6.80875
29744,5.940000000000001
29745,5.940000000000001
29746,5.940000000000001
29747,5.940000000000001
29748,5.57375
29749,5.57375
29750,5.57375
29751,5.57375
29752,5.0375
29753,5.0375
29754,5.0375
29755,5.0375
29756,4.88375
29757,4.88375
29758,4.88375
29759,4.88375
29760,4.49375
29761,4.49375
29762,4.49375
29763,4.49375
29764,4.175
29765,4.175
29766,4.175
29767,4.175
29768,4.08375
29769,4.08375
29770,4.08375
29771,4.08375
29772,4.1225
29773,4.1225
29774,4.1225
29775,4.1225
29776,4.4125
29777,4.4125
29778,4.4125
29779,4.4125
29780,5.3275
29781,5.3275
29782,5.3275
29783,5.3275
29784,6.014999999999999
29785,6.014999999999999
29786,6.014999999999999
29787,6.014999999999999
29788,6.411249999999999
29789,6.411249999999999
29790,6.411249999999999
29791,6.411249999999999
29792,6.07
29793,6.07
29794,6.07
29795,6.07
29796,5.942499999999999
29797,5.942499999999999
29798,5.942499999999999
29799,5.942499999999999
29800,5.795
29801,5.795
29802,5.795
29803,5.795
29804,5.48875
29805,5.48875
29806,5.48875
29807,5.48875
29808,5.57125
29809,5.57125
29810,5.57125
29811,5.57125
29812,5.70125
29813,5.70125
29814,5.70125
29815,5.70125
29816,5.85375
29817,5.85375
29818,5.85375
29819,5.85375
29820,6.085000000000001
29821,6.085000000000001
29822,6.085000000000001
29823,6.085000000000001
29824,6.39625
29825,6.39625
29826,6.39625
29827,6.39625
29828,6.02375
29829,6.02375
29830,6.02375
29831,6.02375
29832,5.84
29833,5.84
29834,5.84
29835,5.84
29836,5.622499999999999
29837,5.622499999999999
29838,5.622499999999999
29839,5.622499999999999
29840,4.725
29841,4.725
29842,4.725
29843,4.725
29844,4.69375
29845,4.69375
29846,4.69375
29847,4.69375
29848,4.41625
29849,4.41625
29850,4.41625
29851,4.41625
29852,4.1
29853,4.1
29854,4.1
29855,4.1
29856,4.11375
29857,4.11375
29858,4.11375
29859,4.11375
29860,4.00875
29861,4.00875
29862,4.00875
29863,4.00875
29864,3.9775
29865,3.9775
29866,3.9775
29867,3.9775
29868,4.14875
29869,4.14875
29870,4.14875
29871,4.14875
29872,4.4025
29873,4.4025
29874,4.4025
29875,4.4025
29876,5.63125
29877,5.63125
29878,5.63125
29879,5.63125
29880,6.4725
29881,6.4725
29882,6.4725
29883,6.4725
29884,6.790000000000001
29885,6.790000000000001
29886,6.790000000000001
29887,6.790000000000001
29888,6.952499999999999
29889,6.952499999999999
29890,6.952499999999999
29891,6.952499999999999
29892,6.8675
29893,6.8675
29894,6.8675
29895,6.8675
29896,6.74375
29897,6.74375
29898,6.74375
29899,6.74375
29900,6.555
29901,6.555
29902,6.555
29903,6.555
29904,6.565000000000001
29905,6.565000000000001
29906,6.565000000000001
29907,6.565000000000001
29908,6.626250000000001
29909,6.626250000000001
29910,6.626250000000001
29911,6.626250000000001
29912,6.52375
29913,6.52375
29914,6.52375
29915,6.52375
29916,6.7875
29917,6.7875
29918,6.7875
29919,6.7875
29920,8.30875
29921,8.30875
29922,8.30875
29923,8.30875
29924,7.497499999999999
29925,7.497499999999999
29926,7.497499999999999
29927,7.497499999999999
29928,6.49625
29929,6.49625
29930,6.49625
29931,6.49625
29932,5.8675
29933,5.8675
29934,5.8675
29935,5.8675
29936,5.47875
29937,5.47875
29938,5.47875
29939,5.47875
29940,5.535
29941,5.535
29942,5.535
29943,5.535
29944,4.9175
29945,4.9175
29946,4.9175
29947,4.9175
29948,5.328749999999999
29949,5.328749999999999
29950,5.328749999999999
29951,5.328749999999999
29952,4.9725
29953,4.9725
29954,4.9725
29955,4.9725
29956,4.85125
29957,4.85125
29958,4.85125
29959,4.85125
29960,4.6175
29961,4.6175
29962,4.6175
29963,4.6175
29964,4.525
29965,4.525
29966,4.525
29967,4.525
29968,4.51625
29969,4.51625
29970,4.51625
29971,4.51625
29972,4.94625
29973,4.94625
29974,4.94625
29975,4.94625
29976,5.195
29977,5.195
29978,5.195
29979,5.195
29980,5.2524999999999995
29981,5.2524999999999995
29982,5.2524999999999995
29983,5.2524999999999995
29984,5.57125
29985,5.57125
29986,5.57125
29987,5.57125
29988,5.51875
29989,5.51875
29990,5.51875
29991,5.51875
29992,5.31875
29993,5.31875
29994,5.31875
29995,5.31875
29996,5.1775
29997,5.1775
29998,5.1775
29999,5.1775
30000,5.001249999999999
30001,5.001249999999999
30002,5.001249999999999
30003,5.001249999999999
30004,4.995
30005,4.995
30006,4.995
30007,4.995
30008,5.20875
30009,5.20875
30010,5.20875
30011,5.20875
30012,5.47625
30013,5.47625
30014,5.47625
30015,5.47625
30016,6.24375
30017,6.24375
30018,6.24375
30019,6.24375
30020,6.375
30021,6.375
30022,6.375
30023,6.375
30024,6.05625
30025,6.05625
30026,6.05625
30027,6.05625
30028,5.34375
30029,5.34375
30030,5.34375
30031,5.34375
30032,5.045
30033,5.045
30034,5.045
30035,5.045
30036,4.9575
30037,4.9575
30038,4.9575
30039,4.9575
30040,4.58375
30041,4.58375
30042,4.58375
30043,4.58375
30044,4.69625
30045,4.69625
30046,4.69625
30047,4.69625
30048,4.4125
30049,4.4125
30050,4.4125
30051,4.4125
30052,4.39125
30053,4.39125
30054,4.39125
30055,4.39125
30056,4.2775
30057,4.2775
30058,4.2775
30059,4.2775
30060,4.2325
30061,4.2325
30062,4.2325
30063,4.2325
30064,4.37625
30065,4.37625
30066,4.37625
30067,4.37625
30068,4.45
30069,4.45
30070,4.45
30071,4.45
30072,4.69
30073,4.69
30074,4.69
30075,4.69
30076,4.69
30077,4.69
30078,4.69
30079,4.69
30080,4.89
30081,4.89
30082,4.89
30083,4.89
30084,4.8
30085,4.8
30086,4.8
30087,4.8
30088,4.855
30089,4.855
30090,4.855
30091,4.855
30092,5.012499999999999
30093,5.012499999999999
30094,5.012499999999999
30095,5.012499999999999
30096,4.725
30097,4.725
30098,4.725
30099,4.725
30100,4.96
30101,4.96
30102,4.96
30103,4.96
30104,5.168749999999999
30105,5.168749999999999
30106,5.168749999999999
30107,5.168749999999999
30108,5.80125
30109,5.80125
30110,5.80125
30111,5.80125
30112,6.52125
30113,6.52125
30114,6.52125
30115,6.52125
30116,6.63625
30117,6.63625
30118,6.63625
30119,6.63625
30120,6.563749999999999
30121,6.563749999999999
30122,6.563749999999999
30123,6.563749999999999
30124,6.37625
30125,6.37625
30126,6.37625
30127,6.37625
30128,5.875
30129,5.875
30130,5.875
30131,5.875
30132,5.53125
30133,5.53125
30134,5.53125
30135,5.53125
30136,4.985
30137,4.985
30138,4.985
30139,4.985
30140,4.4575
30141,4.4575
30142,4.4575
30143,4.4575
30144,4.49625
30145,4.49625
30146,4.49625
30147,4.49625
30148,4.50375
30149,4.50375
30150,4.50375
30151,4.50375
30152,4.34375
30153,4.34375
30154,4.34375
30155,4.34375
30156,4.35
30157,4.35
30158,4.35
30159,4.35
30160,4.5725
30161,4.5725
30162,4.5725
30163,4.5725
30164,5.4275
30165,5.4275
30166,5.4275
30167,5.4275
30168,5.96125
30169,5.96125
30170,5.96125
30171,5.96125
30172,6.375
30173,6.375
30174,6.375
30175,6.375
30176,6.23125
30177,6.23125
30178,6.23125
30179,6.23125
30180,6.0
30181,6.0
30182,6.0
30183,6.0
30184,5.9275
30185,5.9275
30186,5.9275
30187,5.9275
30188,5.75
30189,5.75
30190,5.75
30191,5.75
30192,5.705
30193,5.705
30194,5.705
30195,5.705
30196,5.51375
30197,5.51375
30198,5.51375
30199,5.51375
30200,5.5775
30201,5.5775
30202,5.5775
30203,5.5775
30204,5.5975
30205,5.5975
30206,5.5975
30207,5.5975
30208,6.035
30209,6.035
30210,6.035
30211,6.035
30212,5.67375
30213,5.67375
30214,5.67375
30215,5.67375
30216,5.045
30217,5.045
30218,5.045
30219,5.045
30220,4.4075
30221,4.4075
30222,4.4075
30223,4.4075
30224,4.1
30225,4.1
30226,4.1
30227,4.1
30228,4.00625
30229,4.00625
30230,4.00625
30231,4.00625
30232,3.26125
30233,3.26125
30234,3.26125
30235,3.26125
30236,3.8625
30237,3.8625
30238,3.8625
30239,3.8625
30240,3.93125
30241,3.93125
30242,3.93125
30243,3.93125
30244,3.83375
30245,3.83375
30246,3.83375
30247,3.83375
30248,3.6375
30249,3.6375
30250,3.6375
30251,3.6375
30252,4.0375
30253,4.0375
30254,4.0375
30255,4.0375
30256,4.4125
30257,4.4125
30258,4.4125
30259,4.4125
30260,5.0825
30261,5.0825
30262,5.0825
30263,5.0825
30264,5.793749999999999
30265,5.793749999999999
30266,5.793749999999999
30267,5.793749999999999
30268,5.49875
30269,5.49875
30270,5.49875
30271,5.49875
30272,5.375
30273,5.375
30274,5.375
30275,5.375
30276,5.30125
30277,5.30125
30278,5.30125
30279,5.30125
30280,5.25375
30281,5.25375
30282,5.25375
30283,5.25375
30284,5.0625
30285,5.0625
30286,5.0625
30287,5.0625
30288,5.473749999999999
30289,5.473749999999999
30290,5.473749999999999
30291,5.473749999999999
30292,5.79875
30293,5.79875
30294,5.79875
30295,5.79875
30296,6.397500000000001
30297,6.397500000000001
30298,6.397500000000001
30299,6.397500000000001
30300,6.385
30301,6.385
30302,6.385
30303,6.385
30304,7.40125
30305,7.40125
30306,7.40125
30307,7.40125
30308,7.29
30309,7.29
30310,7.29
30311,7.29
30312,6.3025
30313,6.3025
30314,6.3025
30315,6.3025
30316,5.85125
30317,5.85125
30318,5.85125
30319,5.85125
30320,5.11875
30321,5.11875
30322,5.11875
30323,5.11875
30324,4.9075
30325,4.9075
30326,4.9075
30327,4.9075
30328,4.5925
30329,4.5925
30330,4.5925
30331,4.5925
30332,4.25
30333,4.25
30334,4.25
30335,4.25
30336,4.35375
30337,4.35375
30338,4.35375
30339,4.35375
30340,4.37625
30341,4.37625
30342,4.37625
30343,4.37625
30344,4.37625
30345,4.37625
30346,4.37625
30347,4.37625
30348,4.39125
30349,4.39125
30350,4.39125
30351,4.39125
30352,4.5075
30353,4.5075
30354,4.5075
30355,4.5075
30356,5.088749999999999
30357,5.088749999999999
30358,5.088749999999999
30359,5.088749999999999
30360,5.9625
30361,5.9625
30362,5.9625
30363,5.9625
30364,6.51
30365,6.51
30366,6.51
30367,6.51
30368,6.445
30369,6.445
30370,6.445
30371,6.445
30372,6.265
30373,6.265
30374,6.265
30375,6.265
30376,6.32375
30377,6.32375
30378,6.32375
30379,6.32375
30380,6.12125
30381,6.12125
30382,6.12125
30383,6.12125
30384,6.89
30385,6.89
30386,6.89
30387,6.89
30388,6.9975
30389,6.9975
30390,6.9975
30391,6.9975
30392,7.3025
30393,7.3025
30394,7.3025
30395,7.3025
30396,7.93875
30397,7.93875
30398,7.93875
30399,7.93875
30400,8.4
30401,8.4
30402,8.4
30403,8.4
30404,7.01125
30405,7.01125
30406,7.01125
30407,7.01125
30408,6.6175
30409,6.6175
30410,6.6175
30411,6.6175
30412,5.7775
30413,5.7775
30414,5.7775
30415,5.7775
30416,5.36375
30417,5.36375
30418,5.36375
30419,5.36375
30420,5.18375
30421,5.18375
30422,5.18375
30423,5.18375
30424,4.785
30425,4.785
30426,4.785
30427,4.785
30428,4.7
30429,4.7
30430,4.7
30431,4.7
30432,4.73125
30433,4.73125
30434,4.73125
30435,4.73125
30436,4.56375
30437,4.56375
30438,4.56375
30439,4.56375
30440,4.42125
30441,4.42125
30442,4.42125
30443,4.42125
30444,4.47125
30445,4.47125
30446,4.47125
30447,4.47125
30448,4.7725
30449,4.7725
30450,4.7725
30451,4.7725
30452,5.66375
30453,5.66375
30454,5.66375
30455,5.66375
30456,6.7125
30457,6.7125
30458,6.7125
30459,6.7125
30460,6.54
30461,6.54
30462,6.54
30463,6.54
30464,6.1375
30465,6.1375
30466,6.1375
30467,6.1375
30468,5.905
30469,5.905
30470,5.905
30471,5.905
30472,5.99375
30473,5.99375
30474,5.99375
30475,5.99375
30476,6.08
30477,6.08
30478,6.08
30479,6.08
30480,6.327499999999999
30481,6.327499999999999
30482,6.327499999999999
30483,6.327499999999999
30484,6.7125
30485,6.7125
30486,6.7125
30487,6.7125
30488,6.765
30489,6.765
30490,6.765
30491,6.765
30492,7.018750000000001
30493,7.018750000000001
30494,7.018750000000001
30495,7.018750000000001
30496,7.3125
30497,7.3125
30498,7.3125
30499,7.3125
30500,6.225
30501,6.225
30502,6.225
30503,6.225
30504,5.637499999999999
30505,5.637499999999999
30506,5.637499999999999
30507,5.637499999999999
30508,5.21375
30509,5.21375
30510,5.21375
30511,5.21375
30512,4.81125
30513,4.81125
30514,4.81125
30515,4.81125
30516,4.83125
30517,4.83125
30518,4.83125
30519,4.83125
30520,4.4225
30521,4.4225
30522,4.4225
30523,4.4225
30524,3.70625
30525,3.70625
30526,3.70625
30527,3.70625
30528,3.5475000000000003
30529,3.5475000000000003
30530,3.5475000000000003
30531,3.5475000000000003
30532,3.54
30533,3.54
30534,3.54
30535,3.54
30536,3.145
30537,3.145
30538,3.145
30539,3.145
30540,3.17625
30541,3.17625
30542,3.17625
30543,3.17625
30544,3.765
30545,3.765
30546,3.765
30547,3.765
30548,4.2625
30549,4.2625
30550,4.2625
30551,4.2625
30552,4.96625
30553,4.96625
30554,4.96625
30555,4.96625
30556,5.1075
30557,5.1075
30558,5.1075
30559,5.1075
30560,4.425
30561,4.425
30562,4.425
30563,4.425
30564,4.47
30565,4.47
30566,4.47
30567,4.47
30568,4.35625
30569,4.35625
30570,4.35625
30571,4.35625
30572,4.51625
30573,4.51625
30574,4.51625
30575,4.51625
30576,4.96
30577,4.96
30578,4.96
30579,4.96
30580,5.25
30581,5.25
30582,5.25
30583,5.25
30584,5.67625
30585,5.67625
30586,5.67625
30587,5.67625
30588,6.125
30589,6.125
30590,6.125
30591,6.125
30592,6.390000000000001
30593,6.390000000000001
30594,6.390000000000001
30595,6.390000000000001
30596,5.73875
30597,5.73875
30598,5.73875
30599,5.73875
30600,5.90125
30601,5.90125
30602,5.90125
30603,5.90125
30604,5.365
30605,5.365
30606,5.365
30607,5.365
30608,5.4975
30609,5.4975
30610,5.4975
30611,5.4975
30612,5.004999999999999
30613,5.004999999999999
30614,5.004999999999999
30615,5.004999999999999
30616,4.8075
30617,4.8075
30618,4.8075
30619,4.8075
30620,4.6225
30621,4.6225
30622,4.6225
30623,4.6225
30624,4.63375
30625,4.63375
30626,4.63375
30627,4.63375
30628,4.56625
30629,4.56625
30630,4.56625
30631,4.56625
30632,4.64875
30633,4.64875
30634,4.64875
30635,4.64875
30636,4.665
30637,4.665
30638,4.665
30639,4.665
30640,4.68625
30641,4.68625
30642,4.68625
30643,4.68625
30644,4.8025
30645,4.8025
30646,4.8025
30647,4.8025
30648,4.87625
30649,4.87625
30650,4.87625
30651,4.87625
30652,5.30875
30653,5.30875
30654,5.30875
30655,5.30875
30656,5.391250000000001
30657,5.391250000000001
30658,5.391250000000001
30659,5.391250000000001
30660,5.18875
30661,5.18875
30662,5.18875
30663,5.18875
30664,5.237499999999999
30665,5.237499999999999
30666,5.237499999999999
30667,5.237499999999999
30668,4.87125
30669,4.87125
30670,4.87125
30671,4.87125
30672,4.39375
30673,4.39375
30674,4.39375
30675,4.39375
30676,4.3725
30677,4.3725
30678,4.3725
30679,4.3725
30680,4.67125
30681,4.67125
30682,4.67125
30683,4.67125
30684,5.15625
30685,5.15625
30686,5.15625
30687,5.15625
30688,5.30875
30689,5.30875
30690,5.30875
30691,5.30875
30692,5.275
30693,5.275
30694,5.275
30695,5.275
30696,4.915
30697,4.915
30698,4.915
30699,4.915
30700,4.42125
30701,4.42125
30702,4.42125
30703,4.42125
30704,4.27875
30705,4.27875
30706,4.27875
30707,4.27875
30708,4.2875
30709,4.2875
30710,4.2875
30711,4.2875
30712,3.7162499999999996
30713,3.7162499999999996
30714,3.7162499999999996
30715,3.7162499999999996
30716,3.6324999999999994
30717,3.6324999999999994
30718,3.6324999999999994
30719,3.6324999999999994
30720,3.87
30721,3.87
30722,3.87
30723,3.87
30724,3.9487499999999995
30725,3.9487499999999995
30726,3.9487499999999995
30727,3.9487499999999995
30728,4.02875
30729,4.02875
30730,4.02875
30731,4.02875
30732,4.1075
30733,4.1075
30734,4.1075
30735,4.1075
30736,4.21875
30737,4.21875
30738,4.21875
30739,4.21875
30740,4.06125
30741,4.06125
30742,4.06125
30743,4.06125
30744,4.235
30745,4.235
30746,4.235
30747,4.235
30748,4.60625
30749,4.60625
30750,4.60625
30751,4.60625
30752,4.85125
30753,4.85125
30754,4.85125
30755,4.85125
30756,4.965
30757,4.965
30758,4.965
30759,4.965
30760,5.095
30761,5.095
30762,5.095
30763,5.095
30764,5.01875
30765,5.01875
30766,5.01875
30767,5.01875
30768,4.90625
30769,4.90625
30770,4.90625
30771,4.90625
30772,4.8825
30773,4.8825
30774,4.8825
30775,4.8825
30776,4.97875
30777,4.97875
30778,4.97875
30779,4.97875
30780,5.143750000000001
30781,5.143750000000001
30782,5.143750000000001
30783,5.143750000000001
30784,5.68
30785,5.68
30786,5.68
30787,5.68
30788,5.45875
30789,5.45875
30790,5.45875
30791,5.45875
30792,5.24
30793,5.24
30794,5.24
30795,5.24
30796,4.6475
30797,4.6475
30798,4.6475
30799,4.6475
30800,4.45875
30801,4.45875
30802,4.45875
30803,4.45875
30804,4.3825
30805,4.3825
30806,4.3825
30807,4.3825
30808,4.0375
30809,4.0375
30810,4.0375
30811,4.0375
30812,3.0949999999999998
30813,3.0949999999999998
30814,3.0949999999999998
30815,3.0949999999999998
30816,3.47875
30817,3.47875
30818,3.47875
30819,3.47875
30820,3.28875
30821,3.28875
30822,3.28875
30823,3.28875
30824,3.5199999999999996
30825,3.5199999999999996
30826,3.5199999999999996
30827,3.5199999999999996
30828,3.71
30829,3.71
30830,3.71
30831,3.71
30832,4.2775
30833,4.2775
30834,4.2775
30835,4.2775
30836,5.1675
30837,5.1675
30838,5.1675
30839,5.1675
30840,6.27875
30841,6.27875
30842,6.27875
30843,6.27875
30844,6.2325
30845,6.2325
30846,6.2325
30847,6.2325
30848,6.22375
30849,6.22375
30850,6.22375
30851,6.22375
30852,6.0475
30853,6.0475
30854,6.0475
30855,6.0475
30856,6.22375
30857,6.22375
30858,6.22375
30859,6.22375
30860,6.10125
30861,6.10125
30862,6.10125
30863,6.10125
30864,6.4475
30865,6.4475
30866,6.4475
30867,6.4475
30868,6.225
30869,6.225
30870,6.225
30871,6.225
30872,6.60875
30873,6.60875
30874,6.60875
30875,6.60875
30876,6.875
30877,6.875
30878,6.875
30879,6.875
30880,6.8675
30881,6.8675
30882,6.8675
30883,6.8675
30884,5.45875
30885,5.45875
30886,5.45875
30887,5.45875
30888,5.2025
30889,5.2025
30890,5.2025
30891,5.2025
30892,4.4875
30893,4.4875
30894,4.4875
30895,4.4875
30896,4.41
30897,4.41
30898,4.41
30899,4.41
30900,4.23625
30901,4.23625
30902,4.23625
30903,4.23625
30904,3.62125
30905,3.62125
30906,3.62125
30907,3.62125
30908,3.46875
30909,3.46875
30910,3.46875
30911,3.46875
30912,3.41875
30913,3.41875
30914,3.41875
30915,3.41875
30916,3.06625
30917,3.06625
30918,3.06625
30919,3.06625
30920,3.03625
30921,3.03625
30922,3.03625
30923,3.03625
30924,3.46625
30925,3.46625
30926,3.46625
30927,3.46625
30928,4.1125
30929,4.1125
30930,4.1125
30931,4.1125
30932,4.795
30933,4.795
30934,4.795
30935,4.795
30936,5.415
30937,5.415
30938,5.415
30939,5.415
30940,5.6075
30941,5.6075
30942,5.6075
30943,5.6075
30944,5.248749999999999
30945,5.248749999999999
30946,5.248749999999999
30947,5.248749999999999
30948,5.2125
30949,5.2125
30950,5.2125
30951,5.2125
30952,5.22125
30953,5.22125
30954,5.22125
30955,5.22125
30956,5.244999999999999
30957,5.244999999999999
30958,5.244999999999999
30959,5.244999999999999
30960,5.99625
30961,5.99625
30962,5.99625
30963,5.99625
30964,6.74375
30965,6.74375
30966,6.74375
30967,6.74375
30968,7.72625
30969,7.72625
30970,7.72625
30971,7.72625
30972,8.80375
30973,8.80375
30974,8.80375
30975,8.80375
30976,10.0125
30977,10.0125
30978,10.0125
30979,10.0125
30980,9.51125
30981,9.51125
30982,9.51125
30983,9.51125
30984,8.98875
30985,8.98875
30986,8.98875
30987,8.98875
30988,7.37125
30989,7.37125
30990,7.37125
30991,7.37125
30992,6.637500000000001
30993,6.637500000000001
30994,6.637500000000001
30995,6.637500000000001
30996,5.4175
30997,5.4175
30998,5.4175
30999,5.4175
31000,4.94125
31001,4.94125
31002,4.94125
31003,4.94125
31004,4.84625
31005,4.84625
31006,4.84625
31007,4.84625
31008,4.99
31009,4.99
31010,4.99
31011,4.99
31012,4.9625
31013,4.9625
31014,4.9625
31015,4.9625
31016,4.96625
31017,4.96625
31018,4.96625
31019,4.96625
31020,4.9375
31021,4.9375
31022,4.9375
31023,4.9375
31024,5.09875
31025,5.09875
31026,5.09875
31027,5.09875
31028,6.47125
31029,6.47125
31030,6.47125
31031,6.47125
31032,7.565
31033,7.565
31034,7.565
31035,7.565
31036,8.6125
31037,8.6125
31038,8.6125
31039,8.6125
31040,8.24125
31041,8.24125
31042,8.24125
31043,8.24125
31044,7.6275
31045,7.6275
31046,7.6275
31047,7.6275
31048,7.584999999999999
31049,7.584999999999999
31050,7.584999999999999
31051,7.584999999999999
31052,7.39
31053,7.39
31054,7.39
31055,7.39
31056,7.38125
31057,7.38125
31058,7.38125
31059,7.38125
31060,7.4775
31061,7.4775
31062,7.4775
31063,7.4775
31064,7.58625
31065,7.58625
31066,7.58625
31067,7.58625
31068,7.91125
31069,7.91125
31070,7.91125
31071,7.91125
31072,8.88125
31073,8.88125
31074,8.88125
31075,8.88125
31076,7.9375
31077,7.9375
31078,7.9375
31079,7.9375
31080,6.9875
31081,6.9875
31082,6.9875
31083,6.9875
31084,6.74375
31085,6.74375
31086,6.74375
31087,6.74375
31088,5.63875
31089,5.63875
31090,5.63875
31091,5.63875
31092,5.095
31093,5.095
31094,5.095
31095,5.095
31096,4.82625
31097,4.82625
31098,4.82625
31099,4.82625
31100,4.8275
31101,4.8275
31102,4.8275
31103,4.8275
31104,4.69875
31105,4.69875
31106,4.69875
31107,4.69875
31108,4.63125
31109,4.63125
31110,4.63125
31111,4.63125
31112,4.70875
31113,4.70875
31114,4.70875
31115,4.70875
31116,4.79875
31117,4.79875
31118,4.79875
31119,4.79875
31120,4.995
31121,4.995
31122,4.995
31123,4.995
31124,5.69875
31125,5.69875
31126,5.69875
31127,5.69875
31128,7.2475000000000005
31129,7.2475000000000005
31130,7.2475000000000005
31131,7.2475000000000005
31132,7.3
31133,7.3
31134,7.3
31135,7.3
31136,7.36625
31137,7.36625
31138,7.36625
31139,7.36625
31140,7.395
31141,7.395
31142,7.395
31143,7.395
31144,7.38875
31145,7.38875
31146,7.38875
31147,7.38875
31148,7.035
31149,7.035
31150,7.035
31151,7.035
31152,7.26125
31153,7.26125
31154,7.26125
31155,7.26125
31156,7.165
31157,7.165
31158,7.165
31159,7.165
31160,7.266250000000001
31161,7.266250000000001
31162,7.266250000000001
31163,7.266250000000001
31164,7.4825
31165,7.4825
31166,7.4825
31167,7.4825
31168,7.9225
31169,7.9225
31170,7.9225
31171,7.9225
31172,6.9475
31173,6.9475
31174,6.9475
31175,6.9475
31176,6.74
31177,6.74
31178,6.74
31179,6.74
31180,6.2575
31181,6.2575
31182,6.2575
31183,6.2575
31184,5.471250000000001
31185,5.471250000000001
31186,5.471250000000001
31187,5.471250000000001
31188,5.016249999999999
31189,5.016249999999999
31190,5.016249999999999
31191,5.016249999999999
31192,4.6375
31193,4.6375
31194,4.6375
31195,4.6375
31196,4.4125
31197,4.4125
31198,4.4125
31199,4.4125
31200,4.34
31201,4.34
31202,4.34
31203,4.34
31204,4.46625
31205,4.46625
31206,4.46625
31207,4.46625
31208,4.4925
31209,4.4925
31210,4.4925
31211,4.4925
31212,4.44875
31213,4.44875
31214,4.44875
31215,4.44875
31216,4.655
31217,4.655
31218,4.655
31219,4.655
31220,5.1525
31221,5.1525
31222,5.1525
31223,5.1525
31224,6.5125
31225,6.5125
31226,6.5125
31227,6.5125
31228,6.59875
31229,6.59875
31230,6.59875
31231,6.59875
31232,6.43
31233,6.43
31234,6.43
31235,6.43
31236,6.3625
31237,6.3625
31238,6.3625
31239,6.3625
31240,6.195
31241,6.195
31242,6.195
31243,6.195
31244,5.98375
31245,5.98375
31246,5.98375
31247,5.98375
31248,5.9975000000000005
31249,5.9975000000000005
31250,5.9975000000000005
31251,5.9975000000000005
31252,6.12875
31253,6.12875
31254,6.12875
31255,6.12875
31256,6.1875
31257,6.1875
31258,6.1875
31259,6.1875
31260,6.13
31261,6.13
31262,6.13
31263,6.13
31264,6.48875
31265,6.48875
31266,6.48875
31267,6.48875
31268,5.71875
31269,5.71875
31270,5.71875
31271,5.71875
31272,5.10125
31273,5.10125
31274,5.10125
31275,5.10125
31276,4.945
31277,4.945
31278,4.945
31279,4.945
31280,4.90875
31281,4.90875
31282,4.90875
31283,4.90875
31284,4.79
31285,4.79
31286,4.79
31287,4.79
31288,4.29375
31289,4.29375
31290,4.29375
31291,4.29375
31292,4.03875
31293,4.03875
31294,4.03875
31295,4.03875
31296,3.37125
31297,3.37125
31298,3.37125
31299,3.37125
31300,3.26875
31301,3.26875
31302,3.26875
31303,3.26875
31304,3.0549999999999997
31305,3.0549999999999997
31306,3.0549999999999997
31307,3.0549999999999997
31308,2.86125
31309,2.86125
31310,2.86125
31311,2.86125
31312,3.02125
31313,3.02125
31314,3.02125
31315,3.02125
31316,3.30875
31317,3.30875
31318,3.30875
31319,3.30875
31320,3.5175
31321,3.5175
31322,3.5175
31323,3.5175
